,serialno,insp,RT,DIVISION,puma00,puma10,REGION,ST,ADJHSG,ADJINC,WGTP,NP,TYPE,ACR,AGS,BATH,BDSP,BLD,BUS,CONP,ELEP,FS,FULP,GASP,HFL,MHP,MRGI,MRGP,MRGT,MRGX,REFR,RMSP,RNTM,RNTP,RWAT,RWATPR,SINK,SMP,STOV,TEL,TEN,TOIL,VACS,VALP,VEH,WATP,YBL,FES,FINCP,FPARC,GRNTP,GRPIP,HHL,HHT,HINCP,HUGCL,HUPAC,HUPAOC,HUPARC,KIT,LNGI,MULTG,MV,NOC,NPF,NPP,NR,NRC,OCPIP,PARTNER,PLM,PSF,R18,R60,R65,RESMODE,SMOCP,SMX,SRNT,SVAL,TAXP,WIF,WKEXREL,WORKSTAT,FACRP,FAGSP,FBATHP,FBDSP,FBLDP,FBUSP,FCONP,FELEP,FFSP,FFULP,FGASP,FHFLP,FINSP,FKITP,FMHP,FMRGIP,FMRGP,FMRGTP,FMRGXP,FMVP,FPLMP,FREFRP,FRMSP,FRNTMP,FRNTP,FRWATP,FRWATPRP,FSINKP,FSMP,FSMXHP,FSMXSP,FSTOVP,FTAXP,FTELP,FTENP,FTOILP,FVACSP,FVALP,FVEHP,FWATP,FYBLP,WGTP1,WGTP2,WGTP3,WGTP4,WGTP5,WGTP6,WGTP7,WGTP8,WGTP9,WGTP10,WGTP11,WGTP12,WGTP13,WGTP14,WGTP15,WGTP16,WGTP17,WGTP18,WGTP19,WGTP20,WGTP21,WGTP22,WGTP23,WGTP24,WGTP25,WGTP26,WGTP27,WGTP28,WGTP29,WGTP30,WGTP31,WGTP32,WGTP33,WGTP34,WGTP35,WGTP36,WGTP37,WGTP38,WGTP39,WGTP40,WGTP41,WGTP42,WGTP43,WGTP44,WGTP45,WGTP46,WGTP47,WGTP48,WGTP49,WGTP50,WGTP51,WGTP52,WGTP53,WGTP54,WGTP55,WGTP56,WGTP57,WGTP58,WGTP59,WGTP60,WGTP61,WGTP62,WGTP63,WGTP64,WGTP65,WGTP66,WGTP67,WGTP68,WGTP69,WGTP70,WGTP71,WGTP72,WGTP73,WGTP74,WGTP75,WGTP76,WGTP77,WGTP78,WGTP79,WGTP80,cars,children,income,workers
21,2012000070291,700.0,H,5,-9,3106,3,37,1014531,1024887,20,2,1,1.0,,1.0,3.0,2.0,2.0,40.0,90.0,2.0,2.0,90.0,1.0,,1.0,1200.0,1.0,1.0,1.0,4.0,,,1.0,9.0,1.0,,1.0,1.0,1.0,1.0,,160000.0,2.0,700.0,7.0,1.0,69030.0,4.0,,,1.0,1.0,69030.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1478.0,3.0,0.0,1.0,29.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,6,6,6,37,17,25,10,28,17,23,30,14,22,34,16,19,18,37,27,6,6,5,5,21,21,24,8,26,18,19,21,21,31,27,23,23,24,41,21,5,7,5,9,22,21,25,5,28,28,17,35,17,19,28,32,24,19,29,13,6,6,6,7,39,12,22,11,32,25,27,37,18,17,41,20,16,18,37,21,two or more,no,gt35-lt100,two or more
22,2012000072588,650.0,H,5,-9,3106,3,37,1014531,1024887,23,3,1,1.0,,1.0,3.0,2.0,2.0,0.0,140.0,1.0,2.0,110.0,1.0,,1.0,900.0,1.0,1.0,1.0,9.0,,,1.0,9.0,1.0,280.0,1.0,1.0,1.0,1.0,,135000.0,3.0,900.0,7.0,3.0,158400.0,4.0,,,1.0,1.0,158400.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1505.0,2.0,0.0,1.0,29.0,1.0,8.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,40,24,23,20,10,45,17,28,8,17,9,8,28,41,26,25,23,19,6,44,5,20,21,23,55,11,25,17,59,20,41,31,6,8,23,19,19,23,5,35,4,19,29,21,40,9,31,24,41,26,46,45,12,7,22,18,16,25,39,10,42,27,22,20,7,31,21,24,9,15,6,10,33,51,41,21,24,19,45,two or more,no,gt100,one
23,2012000081708,2200.0,H,5,-9,3106,3,37,1014531,1024887,14,3,1,2.0,1.0,1.0,5.0,2.0,2.0,0.0,200.0,2.0,350.0,3.0,6.0,,1.0,1200.0,2.0,1.0,1.0,8.0,,,1.0,9.0,1.0,,1.0,1.0,1.0,1.0,,250000.0,3.0,2.0,9.0,1.0,45000.0,2.0,,,2.0,1.0,45000.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,3.0,0.0,0.0,1.0,42.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1587.0,3.0,0.0,1.0,31.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,15,12,15,10,5,4,26,5,11,20,24,22,40,13,14,4,22,16,4,18,21,29,4,4,19,15,19,14,28,3,17,12,14,22,4,14,14,34,15,22,17,11,18,11,25,25,4,24,17,12,6,5,4,12,17,28,4,12,21,19,4,4,30,29,11,12,18,17,6,24,14,14,13,6,24,16,14,5,14,two or more,yes,gt35-lt100,two or more
24,2012000082016,360.0,H,5,-9,3106,3,37,1014531,1024887,11,2,1,1.0,,1.0,3.0,2.0,2.0,0.0,70.0,2.0,2.0,50.0,1.0,,1.0,750.0,1.0,1.0,1.0,5.0,,,1.0,9.0,1.0,,1.0,1.0,1.0,1.0,,145000.0,2.0,360.0,7.0,8.0,29500.0,4.0,,,1.0,3.0,29500.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,900.0,3.0,0.0,1.0,29.0,1.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,11,19,13,13,18,13,3,19,17,4,11,12,3,13,4,10,9,11,22,3,11,3,12,10,4,10,19,4,3,21,10,12,19,12,18,12,11,12,3,21,10,19,10,12,17,14,4,19,18,3,10,11,3,12,3,13,11,13,22,3,13,4,11,11,5,11,19,3,3,21,11,12,21,13,18,12,11,10,4,two or more,no,lt35,one
25,2012000083362,800.0,H,5,-9,3106,3,37,1014531,1024887,21,6,1,1.0,,1.0,9.0,2.0,2.0,0.0,250.0,2.0,2.0,130.0,1.0,,,,,3.0,1.0,19.0,,,1.0,9.0,1.0,,1.0,1.0,2.0,1.0,,550000.0,5.0,110.0,7.0,1.0,222530.0,4.0,,,1.0,1.0,222530.0,0.0,4.0,4.0,4.0,1.0,1.0,2.0,5.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,814.0,,0.0,1.0,55.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,39,21,6,21,5,34,20,7,7,26,19,19,22,21,33,24,7,34,34,18,38,19,6,22,6,35,20,6,7,22,19,23,24,24,31,21,6,31,5,18,5,17,39,20,38,5,22,40,40,22,18,19,23,18,7,28,33,6,7,18,6,23,34,21,37,7,21,35,40,21,25,18,22,18,7,21,38,7,34,two or more,no,gt100,two or more
26,2012000088270,600.0,H,5,-9,3106,3,37,1014531,1024887,23,3,1,1.0,,1.0,3.0,2.0,2.0,0.0,100.0,2.0,2.0,100.0,1.0,,1.0,2000.0,1.0,1.0,1.0,7.0,,,1.0,9.0,1.0,100.0,1.0,1.0,1.0,1.0,,217000.0,1.0,430.0,8.0,7.0,114000.0,2.0,,,1.0,3.0,114000.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,2.0,3.0,0.0,0.0,2.0,25.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2336.0,2.0,0.0,1.0,32.0,1.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,39,36,6,7,22,6,24,24,38,25,34,22,35,25,24,8,23,19,35,22,25,23,24,22,40,22,6,41,26,38,25,6,22,7,35,23,6,5,7,22,18,20,23,25,8,22,37,8,22,5,19,37,23,37,7,27,46,44,24,39,7,6,36,43,27,35,23,22,7,24,7,25,6,25,23,34,23,19,23,one,yes,gt100,one
27,2012000088766,340.0,H,5,-9,3106,3,37,1014531,1024887,11,2,1,1.0,,1.0,3.0,3.0,2.0,0.0,160.0,2.0,2.0,20.0,1.0,,2.0,900.0,1.0,1.0,1.0,7.0,,,1.0,9.0,1.0,,1.0,1.0,1.0,1.0,,140000.0,3.0,400.0,8.0,1.0,101030.0,4.0,,,2.0,1.0,101030.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1141.0,3.0,0.0,1.0,28.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,10,12,3,20,13,12,20,10,10,20,10,11,12,18,3,3,4,4,11,4,10,12,21,3,12,10,3,13,11,3,9,10,12,3,20,22,20,22,12,3,13,11,21,3,11,12,3,11,12,2,11,12,12,3,21,21,19,18,10,18,11,11,4,20,11,11,18,11,12,16,11,12,10,19,4,4,4,3,11,two or more,no,gt100,two or more
28,2012000091440,,H,5,-9,3106,3,37,1014531,1024887,14,4,1,,,1.0,3.0,6.0,,0.0,2.0,2.0,2.0,3.0,3.0,,,,,,1.0,4.0,2.0,1200.0,1.0,9.0,1.0,,1.0,1.0,3.0,1.0,,,2.0,2.0,11.0,1.0,121000.0,1.0,1200.0,12.0,1.0,1.0,121000.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,0.0,0.0,2.0,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,1.0,0.0,,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30,4,5,14,13,22,15,12,15,10,23,13,14,4,4,21,32,4,13,14,24,4,4,13,15,22,13,13,14,13,27,15,15,4,5,21,22,4,14,14,4,22,21,16,14,3,10,14,12,17,4,14,14,24,22,4,4,22,13,11,4,25,25,12,15,5,16,15,14,15,4,14,14,18,23,4,5,25,19,14,two or more,yes,gt100,two or more
29,2012000092096,1000.0,H,5,-9,3106,3,37,1014531,1024887,14,3,1,1.0,,1.0,4.0,2.0,2.0,0.0,200.0,2.0,2.0,50.0,1.0,,1.0,1300.0,1.0,1.0,1.0,13.0,,,1.0,9.0,1.0,,1.0,1.0,1.0,1.0,,240000.0,3.0,1000.0,7.0,1.0,112500.0,2.0,,,1.0,1.0,112500.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,5.0,1.0,3.0,0.0,0.0,1.0,17.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1633.0,3.0,0.0,1.0,48.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,16,14,14,24,12,23,13,16,27,18,3,21,22,4,14,15,4,13,22,22,15,13,14,5,14,4,13,14,5,14,22,4,5,27,14,14,23,11,23,20,11,12,16,4,14,4,14,16,5,14,20,3,4,20,17,18,23,14,5,3,15,15,13,26,14,25,15,13,29,14,6,20,25,4,15,14,4,14,4,two or more,yes,gt100,two or more
30,2012000092210,410.0,H,5,-9,3106,3,37,1014531,1024887,19,1,1,1.0,,1.0,4.0,2.0,2.0,0.0,50.0,2.0,2.0,40.0,1.0,,,,,3.0,1.0,6.0,,,1.0,9.0,1.0,,1.0,1.0,2.0,1.0,,175000.0,1.0,30.0,11.0,,,,,,1.0,6.0,42200.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,3.0,0.0,,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,260.0,,0.0,1.0,28.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,6,6,5,32,20,18,6,37,17,14,32,19,19,31,18,21,20,34,20,26,30,29,34,6,17,18,28,5,21,23,5,19,21,5,21,20,17,6,23,6,6,6,5,32,17,20,6,25,18,18,26,19,17,32,19,20,20,32,20,33,36,30,35,6,21,20,33,6,19,20,6,19,16,6,20,19,19,5,16,one,no,lt35,none
32,2012000097465,,H,5,-9,3106,3,37,1014531,1024887,10,1,1,,,1.0,1.0,6.0,,0.0,70.0,2.0,2.0,3.0,3.0,,,,,,1.0,2.0,2.0,510.0,1.0,9.0,1.0,,1.0,1.0,3.0,1.0,,,1.0,250.0,4.0,,,,601.0,20.0,5.0,6.0,36100.0,0.0,4.0,4.0,4.0,1.0,2.0,1.0,3.0,0.0,,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,1.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,10,3,15,5,11,3,3,7,3,11,12,3,4,9,3,4,11,11,13,15,19,7,19,13,15,6,11,10,6,13,9,6,14,16,11,10,19,19,9,14,15,3,12,5,9,4,3,2,2,10,13,4,3,6,3,4,13,17,13,16,27,11,15,14,19,9,10,8,7,19,17,7,7,16,7,8,17,20,6,one,no,lt35,none
33,2012000101519,800.0,H,5,-9,3106,3,37,1014531,1024887,23,4,1,1.0,,1.0,5.0,2.0,2.0,0.0,200.0,2.0,2.0,50.0,1.0,,1.0,1300.0,1.0,1.0,1.0,7.0,,,1.0,9.0,1.0,,1.0,1.0,1.0,1.0,,280000.0,2.0,780.0,7.0,2.0,70000.0,2.0,,,1.0,1.0,70000.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,5.0,2.0,4.0,0.0,0.0,2.0,28.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1615.0,3.0,0.0,1.0,44.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,20,7,21,25,8,27,7,34,35,25,20,22,6,24,40,23,42,39,25,6,23,7,21,21,8,20,7,42,39,21,20,22,7,20,38,22,41,43,23,7,26,6,25,22,7,22,7,35,39,20,21,24,7,25,45,24,38,40,22,6,23,7,25,25,7,22,7,38,39,21,21,26,6,23,42,24,40,40,22,two or more,yes,gt35-lt100,one
34,2012000103330,2400.0,H,5,-9,3106,3,37,1014531,1024887,69,1,1,1.0,,1.0,3.0,2.0,2.0,0.0,50.0,2.0,2.0,90.0,1.0,,1.0,980.0,1.0,1.0,1.0,8.0,,,1.0,9.0,1.0,,1.0,1.0,1.0,1.0,,180000.0,1.0,1200.0,9.0,,,,,,2.0,4.0,150000.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,4.0,0.0,,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1220.0,3.0,0.0,1.0,30.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,105,68,60,79,25,80,24,68,60,21,59,114,20,21,121,70,70,115,131,66,111,72,75,58,24,71,22,78,64,21,65,111,19,18,115,67,69,131,24,70,23,67,70,68,114,69,104,58,59,98,66,22,124,138,23,71,72,21,20,74,21,63,68,70,133,67,115,72,66,118,56,23,99,123,22,65,71,19,107,one,no,lt35,none
35,2012000103541,0.0,H,5,-9,3106,3,37,1014531,1024887,21,1,1,1.0,,1.0,2.0,3.0,2.0,0.0,60.0,2.0,2.0,90.0,1.0,,2.0,790.0,1.0,1.0,1.0,4.0,,,1.0,9.0,1.0,120.0,1.0,1.0,1.0,1.0,,95000.0,1.0,1.0,8.0,,,,,,1.0,6.0,34000.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,3.0,0.0,,0.0,0.0,0.0,37.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1060.0,1.0,0.0,1.0,31.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,22,21,18,36,6,24,21,34,18,36,36,6,6,20,23,24,21,40,6,7,20,21,19,43,6,26,21,29,21,32,39,7,5,24,21,19,18,36,40,36,22,20,25,8,29,16,26,6,22,6,7,33,34,23,23,23,24,6,39,32,23,21,23,6,43,20,18,8,19,7,5,36,35,19,20,20,23,6,7,one,no,lt35,none
36,2012000104716,550.0,H,5,-9,3106,3,37,1014531,1024887,22,4,1,1.0,,1.0,4.0,2.0,2.0,0.0,200.0,1.0,1200.0,60.0,1.0,,1.0,950.0,1.0,1.0,1.0,10.0,,,1.0,9.0,1.0,,1.0,1.0,1.0,1.0,,139000.0,3.0,250.0,7.0,1.0,81480.0,3.0,,,5.0,1.0,81480.0,0.0,3.0,3.0,3.0,1.0,1.0,1.0,4.0,2.0,4.0,0.0,0.0,2.0,20.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1331.0,3.0,0.0,1.0,34.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,40,19,18,23,31,24,7,22,37,36,18,25,32,5,25,11,8,24,8,18,7,22,22,24,9,24,33,25,6,7,25,18,10,48,18,31,29,25,34,20,6,19,21,20,6,23,40,24,6,8,24,26,6,41,22,41,46,21,38,23,32,27,21,22,47,23,6,18,36,41,20,22,38,6,22,6,7,27,8,26,two or more,yes,gt35-lt100,two or more
37,2012000106240,,H,5,-9,3106,3,37,1014531,1024887,13,2,1,1.0,,1.0,4.0,2.0,2.0,0.0,120.0,2.0,2.0,50.0,1.0,,,,,,1.0,7.0,2.0,1000.0,1.0,9.0,1.0,,1.0,1.0,3.0,1.0,,,2.0,40.0,11.0,2.0,32500.0,4.0,1173.0,43.0,2.0,1.0,32500.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,2.0,1.0,1.0,,,1.0,0.0,,1.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,13,20,8,3,18,5,5,17,14,29,19,9,18,24,26,6,5,13,18,14,14,4,11,17,14,15,22,4,12,4,16,15,2,12,5,23,30,15,12,14,15,15,10,4,13,5,4,21,10,35,14,16,20,8,23,6,5,11,11,14,15,8,13,18,11,15,25,4,21,3,16,12,4,21,4,36,21,13,11,two or more,no,lt35,one
38,2012000115234,500.0,H,5,-9,3106,3,37,1014531,1024887,14,1,1,1.0,,1.0,3.0,2.0,2.0,0.0,90.0,2.0,2.0,3.0,3.0,,2.0,870.0,1.0,1.0,1.0,5.0,,,1.0,9.0,1.0,,1.0,1.0,1.0,1.0,,140000.0,1.0,250.0,14.0,,,,,,1.0,4.0,43000.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,2.0,0.0,,0.0,0.0,0.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1023.0,3.0,0.0,1.0,29.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,18,16,23,4,13,14,23,17,10,4,15,14,25,4,4,21,4,14,14,14,24,26,17,16,25,4,14,4,3,17,4,26,14,17,14,22,15,4,29,24,14,14,25,4,13,12,27,13,15,5,14,17,23,4,5,15,5,13,13,16,26,24,13,14,31,4,16,4,4,18,3,25,10,16,14,29,16,5,25,one,no,lt35,none
39,2012000117328,800.0,H,5,-9,3106,3,37,1014531,1024887,15,3,1,1.0,,1.0,4.0,2.0,2.0,0.0,110.0,2.0,2.0,40.0,1.0,,1.0,1800.0,1.0,1.0,1.0,8.0,,,1.0,9.0,1.0,,1.0,1.0,1.0,1.0,,180000.0,2.0,600.0,7.0,1.0,68400.0,4.0,,,1.0,1.0,68400.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,6.0,0.0,3.0,0.0,0.0,0.0,35.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2000.0,3.0,0.0,1.0,40.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,19,27,25,5,26,14,17,5,6,6,15,14,27,4,15,29,18,15,5,4,5,14,17,16,16,27,4,16,16,15,25,5,17,17,25,17,26,23,15,14,13,25,29,4,26,13,17,5,5,5,14,15,29,4,18,31,16,16,5,5,4,17,15,16,16,30,5,15,16,16,33,4,17,15,29,16,26,27,15,two or more,no,gt35-lt100,two or more
40,2012000118724,760.0,H,5,-9,3106,3,37,1014531,1024887,19,2,1,1.0,,1.0,4.0,2.0,2.0,0.0,100.0,2.0,2.0,30.0,1.0,,2.0,1200.0,2.0,1.0,1.0,8.0,,,1.0,9.0,1.0,,1.0,1.0,1.0,1.0,,160000.0,1.0,900.0,8.0,3.0,66700.0,4.0,,,1.0,1.0,66700.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1668.0,3.0,0.0,1.0,36.0,1.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,19,18,22,33,5,24,31,25,17,34,27,4,8,19,14,17,17,32,7,5,20,18,17,26,5,24,27,29,17,32,24,6,8,14,22,21,23,45,32,29,23,19,30,5,32,25,18,5,25,5,6,28,26,15,32,22,20,6,22,34,18,20,19,5,23,19,36,4,24,8,5,33,31,25,17,17,18,4,7,one,no,gt35-lt100,one
41,2012000120350,580.0,H,5,-9,3106,3,37,1014531,1024887,11,1,1,1.0,,1.0,3.0,2.0,2.0,0.0,40.0,2.0,2.0,30.0,1.0,,1.0,930.0,1.0,1.0,1.0,6.0,,,1.0,9.0,1.0,,1.0,1.0,1.0,1.0,,149000.0,1.0,30.0,8.0,,,,,,1.0,6.0,26300.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,4.0,0.0,,0.0,0.0,0.0,46.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1003.0,3.0,0.0,1.0,32.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,12,11,12,24,17,19,12,3,11,21,11,11,20,10,3,4,2,11,23,12,10,14,12,3,4,4,12,19,11,4,10,12,2,12,18,21,21,12,4,13,10,10,11,20,16,21,12,4,10,18,11,12,18,12,3,3,3,13,21,12,10,12,12,3,4,3,11,21,10,3,10,12,3,13,18,19,19,10,4,one,no,lt35,none
